step,time_before,dt,ratio,alpha,retries,max_cfl,min_density,min_pressure,max_component_velocity,min_energy_density_ratio,boundary_x_mass,boundary_x_momentum_x,boundary_x_momentum_y,boundary_x_energy,boundary_y_mass,boundary_y_momentum_x,boundary_y_momentum_y,boundary_y_energy
90,0.08774308835537616,0.000986383631042429,0.18938565716014638,2.1120923622096477,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.7806063296861823,-53.59573305595073,34.737657226441385,-29.401344895910356,-132.3329343285083,-53.633745518346366,-29.38529121875569,34.82101061115462,-132.44232234223205
91,0.08872947198641859,0.0009864286865486423,0.18939430781733932,2.111995891586027,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.782800272163124,-53.633757128693354,34.820996856772254,-29.385291196943253,-132.44236307959974,-53.671771490228124,-29.369236786730607,34.9043504777443,-132.5517557034465
92,0.08971590067296724,0.0009864730658394872,0.18940282864118155,2.111900877456213,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.7896439839872604,-53.67178671825495,34.90433243793468,-29.369236759603986,-132.55180913319873,-53.709803004322254,-29.353181627421044,34.9876863196552,-132.66120650570585
93,0.09070237373880673,0.0009865167837234564,0.18941122247490363,2.111807287728153,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.7851424723195803,-53.70982282403507,34.9876628407715,-29.353181594201818,-132.66127604462662,-53.74784107469593,-29.337125750920706,35.07101699399858,-132.7706783545451
94,0.09168889052253018,0.0009865598549498706,0.18941949215037515,2.1117150904535764,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.78160018120949,-53.747866678350924,35.07098666394843,-29.33712571091986,-132.77076818484883,-53.785886951566546,-29.32106916720469,35.15434108322789,-132.88017568296567
95,0.09267545037748005,0.0009866022945709176,0.18942764055761618,2.111624253052639,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.7824155960265475,-53.785919787459974,35.15430218674614,-29.321069119937363,-132.880290884762,-53.823942162919636,-29.305011886247772,35.237656847716046,-132.9897038975011
96,0.09366205267205097,0.0009866441175262488,0.18943567056503977,2.1115347432027924,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.7904559202895327,-53.823983977271915,35.23760731679984,-29.30501183159566,-132.98985059558282,-53.862008560854896,-29.288953918198498,35.32096217288206,-133.09926954085728
97,0.09464869678957721,0.0009866853384255952,0.1894435849777143,2.1114465293034606,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.7899521718891118,-53.862061443749845,35.320899532436826,-29.288953856632165,-133.09945506567354,-53.90008837269885,-29.272895273618982,35.40425451093443,-133.2088804712549
98,0.09563538212800281,0.0009867259714468946,0.18945138651780377,2.111359580693329,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.7838232406930914,-53.90015480793847,35.40417581980319,-29.272895206497623,-133.20911353355322,-53.93818425681784,-29.256835963805955,35.487530817353345,-133.31854605820985
99,0.0966221080994497,0.0009867660302997254,0.18945907781754728,2.111273867727825,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.7824854839925104,-53.93826717542596,35.4874326050441,-29.256835893770983,-133.31883693641626,-53.97629936293446,-29.240776001209163,35.57078748237235,-133.42827739406613
100,0.09760887412974942,0.00098680552822397,0.18946666141900226,2.11118936178121,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000006,1.7849035620107772,-53.97640219992261,35.57066568195414,-29.240775932693357,-133.4286381330145,-54.01443739662527,-29.224715399968193,35.65402025787828,-133.53808752012014
101,0.09859567965797339,0.0009868444780060546,0.1894741397771625,2.1111060352111037,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000006,1.7956382852392703,-54.01456415048458,35.65387013568029,-29.224715339845194,-133.53853213924455,-54.05260268752043,-29.208654176592905,35.737224180334515,-133.6479916656532
102,0.09958252413597944,0.0009868828920026806,0.18948151526451468,2.111023861307016,0,0.4,0.138,0.02899999999999996,1.2060000000000006,1.7879919773273192,-54.05275798176638,35.73704026325878,-29.208654134993164,-133.64853637424804,-54.09080026058198,-29.192592350814003,35.820393490422965,-133.75800749765335
103,0.10056940702798212,0.0009869207821665432,0.1894887901759763,2.110942814234679,0,0.4,0.138,0.02899999999999997,1.2060000000000006,1.785636388167752,-54.09098940652488,35.82016949185467,-29.192592342139573,-133.7586709142882,-54.12903590967075,-29.17652994663578,35.903521550334034,-133.8681553784509
104,0.10155632781014866,0.0009869581600712104,0.18949596673367242,2.110862868982225,0,0.4,0.138,0.02899999999999997,1.2060000000000006,1.7856683179781805,-54.1292649694433,35.903250295809904,-29.176529990807026,-133.8689587511011,-54.16731627245882,-29.16046699362581,35.986600760012216,-133.9784586279113
105,0.10254328597021987,0.0009869950369338835,0.18950304709130564,2.1107840013109316,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.7893685086589093,-54.167592121187255,35.98627411397369,-29.16046711759771,-133.97942605088042,-54.205648905583004,-29.144403528479025,36.069622473459866,-134.08894378629137
106,0.10353028100715375,0.0009870314236356196,0.18951003333803898,2.1107061877114393,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.7904778606817258,-54.205979291464295,36.06923126857268,-29.14440376806932,-134.0901024095377,-54.24404235879444,-29.1283395968991,36.15257691657211,-134.19964087343368
107,0.10451731243078938,0.0009870673307390367,0.18951692750189505,2.1106294053653873,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000006,1.7856738883232202,-54.24443595972303,36.15211088723017,-29.128339998970638,-134.20102109951358,-54.28250624671931,-29.112275255840395,36.2354531083974,-134.31058363908434
108,0.10550437976152842,0.0009871027685037345,0.18952373155271704,2.1105536321119653,0,0.4,0.138,0.02899999999999996,1.2060000000000006,1.7858980683976058,-54.28297272201761,36.234900830139935,-29.11227588088632,-134.3122193025957,-54.321051316736394,-29.096210576159354,36.31823878726821,-134.42180979941176
109,0.10649148253003216,0.0009871377468997377,0.18953044740474964,2.1104788464187205,0,0.4,0.138,0.02899999999999996,1.2060000000000006,1.792531803971754,-54.32160135247361,36.31758762392188,-29.096211501339496,-134.42373832357492,-54.35968951138329,-29.080145645724713,36.40092034373403,-134.5333612540086
110,0.10747862027693189,0.000987172275639101,0.1895370769227074,2.110405027313567,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.7956779372217433,-54.36033485772848,36.400156404137924,-29.08014696840571,-134.53562377889253,-54.398434023642174,-29.064080573039167,36.4834827623116,-134.6452842774265
111,0.108465792552571,0.000987206364202256,0.18954362192683316,2.1103321543280753,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.7877664399734876,-54.39918752269185,36.4825908684909,-29.064082414890944,-134.64792575429595,-54.437299343423206,-29.048015491426632,36.56590957397388,-134.7576296793441
112,0.10945299891677325,0.0009872400218424197,0.18955008419374458,2.110260207487687,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.7851844236475183,-54.43817494597555,36.56487324259248,-29.048018003129027,-134.7606989257146,-54.47630129357129,-29.031950563837693,36.64818282117322,-134.87045292744736
113,0.11044023893861567,0.0009872732575817215,0.18955646545569052,2.110189167319652,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000006,1.7864166457278632,-54.47731406338571,36.646984260015735,-29.0319539304516,-134.87400263768185,-54.51545705376277,-29.01588598833099,36.730283037472915,-134.98381422723358
114,0.11142751219619738,0.0009873060802058937,0.1895627673995316,2.1101190148640363,0,0.4000000000000001,0.138,0.028999999999999984,1.2060000000000006,1.7951855860340382,-54.51662315795369,36.72890315857438,-29.015890435385387,-134.9879009338795,-54.55478517074686,-28.99982200428185,36.81218924339484,-135.09777855324722
115,0.11241481827640327,0.0009873384982605864,0.18956899166603258,2.110049731681265,0,0.4,0.138,0.028999999999999984,1.2060000000000004,1.7919019523153674,-54.556121855107065,36.810607694266025,-28.999827804628403,-135.10246253485187,-54.59430555350971,-28.983758899370006,36.893878960125114,-135.21241562672196
116,0.11340215677466386,0.0009873705200503515,0.1895751398496675,2.109981299853972,0,0.4,0.138,0.028999999999999984,1.2060000000000004,1.7891305337350516,-54.59583110174601,36.892074174294194,-28.983766380853382,-135.21776075850468,-54.63403945210638,-28.967697017395555,36.97532824248132,-135.3277998351634
117,0.11438952729471422,0.0009874021536403288,0.18958121349894314,2.109913701983081,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.787968327407346,-54.63577312819116,36.973277510311405,-28.967706571378905,-135.33387337972212,-54.6740094191105,-28.951636766963016,37.05651173229468,-135.44401009014587
118,0.11537692944835455,0.0009874334068602428,0.1895872141171666,2.1098469211789586,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000006,1.7899607500013737,-54.67597139221069,37.05419129272765,-28.951648857750264,-135.45088242627168,-54.714239252874066,-28.935578631075582,37.13740273306661,-135.56112962044054
119,0.11636436285521479,0.0009874642873101609,0.1895931431635509,2.10978094104882,0,0.4,0.138,0.02899999999999996,1.2060000000000006,1.7939513582367335,-54.71645050460017,37.13478788660507,-28.93559380625625,-135.56887390912428,-54.754753922061774,-28.919523177666104,37.21797330643122,-135.67924569856618
120,0.11735182714252494,0.0009874948023674828,0.1895990020545567,2.109715745681514,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000006,1.7886274179958037,-54.75723613608863,37.215038549302285,-28.919542079405236,-135.6879374863659,-54.795579471226276,-28.903471071088447,37.29819439059667,-135.7984492999246
121,0.11833932194489243,0.0009875249591947,0.18960479216538242,2.109651319630681,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.7884926352710515,-54.79835490566015,37.294913569651264,-28.903494448373817,-135.80816606101692,-54.83674290751331,-28.887423084577176,37.378035940511474,-135.91883469484307
122,0.11932684690408712,0.0009875547647475436,0.18961051483152838,2.1095876478970887,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.7953220497724138,-54.83983425071302,37.37438242801249,-28.887451806419765,-135.92965531426148,-54.87827206892216,-28.871380113678594,37.457467089322215,-136.04049897486536
123,0.12031440166883467,0.0009875842257832475,0.18961617135038353,2.10952471591074,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.7988087837865372,-54.8817022798159,37.45341397636986,-28.87141518325553,-136.05250317662222,-54.920195474889,-28.85534319063715,37.53645632981722,-136.16354151631566
124,0.12130198589461792,0.000987613348868711,0.18962176298279254,2.1094625095132065,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.791142039639014,-54.923987609159,37.53197663676464,-28.8553857603476,-136.17680924127853,-54.96254216030521,-28.839313499707742,37.61497171464348,-136.28806338485992
125,0.12228959924348663,0.0009876421403888069,0.18962729095465092,2.109401014939666,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.7874818580420133,-54.9667191841263,37.61003861647117,-28.839364887098604,-136.30267412437527,-55.00534149441601,-28.82329239335202,37.69298107341759,-136.41416668625928
126,0.12327724138387544,0.0009876706065560235,0.18963275645875652,2.1093402187980987,0,0.4,0.138,0.02899999999999997,1.206000000000001,1.7880775771197468,-55.00992608772629,37.68756813768081,-28.823354097852608,-136.43019877856793,-55.048622986360094,-28.807281409254657,37.770452244539264,-136.54195386961337
127,0.12426491199043146,0.0009876987534194108,0.1896381606565269,2.109280108049988,0,0.4,0.138,0.02899999999999997,1.206000000000001,1.795185357382826,-55.05363733790536,37.76453367918512,-28.807355129641905,-136.5594837670401,-55.092416079403414,-28.7912822880803,37.84735331918057,-136.67152699041057
128,0.12525261074385088,0.0009877265868721886,0.18964350467946023,2.1092206699938876,0,0.4000000000000001,0.138,0.02899999999999996,1.206000000000001,1.7947614380643535,-55.09788167602351,37.84090422725008,-28.7913699405797,-136.6906285061274,-55.13674993617724,-28.77529699187444,37.92365289461986,-136.8029869416375
129,0.12624033733072307,0.000987754112658025,0.18964878963034082,2.1091618922518363,0,0.4000000000000001,0.138,0.02899999999999995,1.206000000000001,1.7926341469892122,-55.14268734898647,37.916649532628,-28.775400728779882,-136.8237304854683,-55.18165321745332,-28.759327722990967,37.99932033384889,-136.93643266198345
130,0.1272280914433811,0.0009877813363762323,0.1896540165842366,2.1091037627580973,0,0.4,0.138,0.028999999999999984,1.206000000000001,1.7901615264313002,-55.188081887703106,37.99174037046538,-28.759449951669517,-136.95888447520278,-55.227153857161504,-28.74337694340163,38.07432602815521,-137.07196033086535
131,0.12821587277975732,0.0009878082634861814,0.18965918658934683,2.109046269749572,0,0.4,0.138,0.02899999999999996,1.206000000000001,1.791450511004473,-55.23409188465786,38.066148799703456,-28.743520345529692,-137.09618173026954,-55.273278836482035,-28.72744739424227,38.14864165931109,-137.2096625603508
132,0.1292036810432435,0.0009878348993112014,0.18966430066775067,2.10898940175732,0,0.39999999999999997,0.138,0.02899999999999996,1.206000000000001,1.7967008661856623,-55.28074277346199,38.13984841856118,-28.727614945102257,-137.23570920198466,-55.320053959919484,-28.711542115414563,38.22224045786315,-137.3496275944114
133,0.1301915159425547,0.0009878612490421728,0.18966935981609717,2.108933147598741,0,0.4,0.138,0.028999999999999984,1.206000000000001,1.791186818055346,-55.328058613264325,38.212814612622935,-28.7117371030591,-137.3775487672662,-55.367503636281015,-28.69566446504673,38.29509745404211,-137.49193852600712
134,0.1311793771915969,0.0009878873177409599,0.1896743650062643,2.1088774963701042,0,0.39999999999999997,0.138,0.02899999999999997,1.206000000000001,1.7908434003921003,-55.37606188086578,38.28502479214176,-28.695890509126016,-137.52177648571754,-55.41565066744752,-28.679818138605324,38.367189717863965,-137.63667254234093
135,0.13216726450933786,0.0009879131103437758,0.18967931718600495,2.108822437439231,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.797460409187678,-55.42477327329148,38.35645861529217,-28.680079208633465,-137.66846189445607,-55.464516047734165,-28.664007187429004,38.438496585093645,-137.78390020839717
136,0.13315517761968163,0.000987938631664532,0.18968421727959014,2.1087679604382124,0,0.4,0.138,0.02899999999999997,1.206000000000001,1.8008845792459895,-55.474211523432935,38.427098194262314,-28.664307620251506,-137.81766735012837,-55.51411877649262,-28.648236036441993,38.50899986605762,-137.9336847981561
137,0.13414311625134615,0.000987963886398194,0.18968906618845324,2.1087140552561214,0,0.4000000000000001,0.138,0.028999999999999984,1.206000000000001,1.7941474825051311,-55.52439323118252,38.49692828145325,-28.64858055265829,-137.96944742669808,-55.56447568641645,-28.632509500796136,38.57868403427666,-138.08608168254983
138,0.13513108013774433,0.0009879888791241489,0.18969386479183659,2.1086607120317042,0,0.39999999999999997,0.138,0.02899999999999997,1.206000000000001,1.7898436644717457,-55.57533271224983,38.5659364330816,-28.632903219875132,-138.1238483771013,-55.6156012897738,-28.616832801177285,38.647536392453645,-138.24113778202988
139,0.1361190690168685,0.0009880136143095776,0.18969861394743892,2.1086079211460698,0,0.4,0.138,0.02899999999999997,1.206000000000001,1.790041027748578,-55.62704186657565,38.634113148098685,-28.61728125500341,-138.28090766556147,-55.66750764451558,-28.60121157749943,38.7155472135586,-138.39889109090095
140,0.13710708263117807,0.0009880380963128098,0.1897033144920595,2.1085556732154145,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.7959613155333771,-55.67953006795962,38.70145198057132,-28.601720722079296,-138.44065357647716,-55.720204241901705,-28.585651900724994,38.78270985518253,-138.55937027927487
141,0.1380951207274909,0.0009880623293867564,0.18970796724225725,2.1085039590835932,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.797256794894116,-55.73280407618539,38.76794962413189,-28.586228125781943,-138.60310490452292,-55.77369791695245,-28.57016028252947,38.8490208457217,-138.7225943774201
142,0.13908318305687764,0.0009880863176823852,0.18971257299501795,2.1084527698145994,0,0.39999999999999997,0.138,0.02899999999999996,1.2060000000000008,1.7959423430345882,-55.78686797258389,38.833605967505946,-28.5708104187218,-138.76827072937942,-55.82799278268305,-28.554743682540916,38.914479941395584,-138.88857254603198
